全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.56
1.21
1.80
2.25
2.40
2.40
1.91
1.47
0.81
0.06
0.00
0.00
0.00
0.00
0.00
0.00
0.00
