全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.23
0.60
0.17
0.37
0.61
1.24
1.53
2.06
1.51
0.90
0.26
0.00
0.00
0.00
0.00
0.00
0.00
