全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.16
0.79
1.49
2.15
2.40
2.42
2.40
2.26
1.66
0.96
0.15
0.00
0.00
0.00
0.00
0.00
0.00
0.00
