全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.84
1.19
0.87
0.73
0.70
0.35
0.49
0.73
0.77
0.37
0.00
0.00
0.00
0.00
0.00
0.00
