全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.12
0.81
1.49
2.08
2.40
2.41
2.40
2.24
1.47
0.80
0.15
0.00
0.00
0.00
0.00
0.00
0.00
0.00
