全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.41
0.94
1.80
1.90
3.17
3.33
3.18
2.84
1.80
1.36
0.70
0.02
0.00
0.00
0.00
0.00
0.00
0.00
