全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.23
1.04
1.67
2.05
2.40
2.40
1.90
1.52
0.84
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
