全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.02
0.21
0.16
0.00
0.37
0.60
0.57
0.43
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
