全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.08
0.48
0.65
1.23
1.41
1.56
1.60
1.29
0.72
0.42
0.00
0.00
0.00
0.00
0.00
0.00
0.00
