全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.28
0.97
1.70
2.38
2.67
2.98
2.89
2.39
2.02
1.42
0.44
0.00
0.00
0.00
0.00
0.00
0.00
0.00
