全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.26
0.91
1.69
2.10
2.54
2.93
1.70
1.20
1.49
1.09
0.45
0.00
0.00
0.00
0.00
0.00
0.00
0.00
