全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.34
0.60
0.62
1.64
1.83
1.20
1.03
0.71
0.18
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
