全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.41
1.05
1.96
2.49
3.00
3.29
3.14
2.55
1.54
1.41
0.92
0.27
0.00
0.00
0.00
0.00
0.00
0.00
