全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.17
0.46
0.60
0.60
0.38
0.87
0.66
0.44
0.16
0.00
0.00
0.00
0.00
0.00
0.00
0.00
