全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.26
0.60
0.65
0.68
1.12
1.41
1.15
1.05
0.83
0.53
0.07
0.00
0.00
0.00
0.00
0.00
0.00
