全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.47
1.23
1.99
1.71
1.92
1.28
2.58
2.57
2.25
1.17
1.30
0.20
0.00
0.00
0.00
0.00
0.00
0.00
