全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.19
0.56
0.89
0.65
0.94
1.65
0.89
0.34
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
