全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.14
0.47
1.55
2.27
1.82
1.61
2.63
1.68
1.40
0.73
0.25
0.00
0.00
0.00
0.00
0.00
0.00
0.00
