全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.60
1.37
2.04
2.69
3.00
3.38
3.16
2.59
2.64
1.95
0.93
0.20
0.00
0.00
0.00
0.00
0.00
0.00
