全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.53
1.15
1.74
2.02
2.40
2.40
1.83
1.45
0.81
0.05
0.00
0.00
0.00
0.00
0.00
0.00
0.00
