全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.48
0.60
0.60
0.60
0.60
0.97
1.19
0.38
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
