全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.33
0.97
1.80
2.44
2.76
3.23
3.15
2.79
2.40
1.85
0.79
0.28
0.00
0.00
0.00
0.00
0.00
0.00
