全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.56
1.34
2.25
2.70
3.26
3.60
3.60
3.15
2.71
2.07
0.91
0.39
0.00
0.00
0.00
0.00
0.00
0.00
