全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.44
1.23
2.01
2.51
3.04
3.25
3.57
1.71
0.00
0.00
0.16
0.00
0.00
0.00
0.00
0.00
0.00
0.00
