全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.06
0.29
0.74
0.86
1.66
1.41
0.62
2.03
0.54
0.60
0.70
0.02
0.00
0.00
0.00
0.00
0.00
0.00
