全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.24
0.92
1.64
2.30
2.57
3.00
2.97
2.42
1.94
1.31
0.48
0.00
0.00
0.00
0.00
0.00
0.00
0.00
