全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.20
0.47
0.40
0.43
0.60
1.10
0.62
1.11
1.34
0.89
0.45
0.00
0.00
0.00
0.00
0.00
0.00
0.00
