全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.06
0.69
1.29
1.99
2.49
2.75
2.85
2.67
2.01
1.03
0.59
0.00
0.00
0.00
0.00
0.00
0.00
0.00
