全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.04
0.48
0.98
1.22
1.04
0.80
0.63
0.68
0.48
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
