全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.03
0.56
0.54
0.60
0.61
0.92
0.60
0.31
0.04
0.00
0.00
0.00
0.00
0.00
0.00
0.00
