全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.08
0.61
0.59
0.60
0.62
0.79
0.83
0.91
0.54
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
