全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.34
0.62
1.07
0.62
1.55
0.88
0.81
0.37
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
