全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.35
0.97
1.26
2.18
1.93
1.90
1.42
0.81
0.60
0.04
0.00
0.00
0.00
0.00
0.00
0.00
0.00
