全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.35
1.01
1.70
2.31
2.40
2.38
2.35
1.80
1.18
0.36
0.00
0.00
0.00
0.00
0.00
0.00
0.00
