全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.36
0.70
0.85
1.04
0.79
0.60
0.60
0.58
0.70
0.42
0.00
0.00
0.00
0.00
0.00
0.00
0.00
