全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.06
0.64
1.26
1.45
2.28
1.70
1.09
1.17
1.51
0.80
0.28
0.00
0.00
0.00
0.00
0.00
0.00
0.00
