全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.38
1.00
1.53
2.11
2.16
2.36
1.89
0.73
0.73
0.02
0.00
0.00
0.00
0.00
0.00
0.00
0.00
