全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.24
0.17
0.53
0.67
0.32
0.80
0.83
0.60
0.60
0.15
0.00
0.00
0.00
0.00
0.00
0.00
0.00
