全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.15
0.78
1.56
2.17
2.49
2.97
2.42
2.34
1.73
1.02
0.17
0.00
0.00
0.00
0.00
0.00
0.00
0.00
