全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.25
0.90
1.49
1.99
2.20
2.33
2.10
1.63
0.96
0.27
0.00
0.00
0.00
0.00
0.00
0.00
0.00
