全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.25
1.19
1.75
0.94
1.30
1.12
0.68
0.63
0.65
0.40
0.00
0.00
0.00
0.00
0.00
0.00
0.00
