全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.47
1.22
1.92
2.40
2.86
3.00
2.43
2.10
1.45
0.69
0.00
0.00
0.00
0.00
0.00
0.00
0.00
