全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.12
0.54
0.90
1.62
2.72
2.58
2.75
2.88
2.19
2.74
1.27
0.10
0.55
0.00
0.00
0.00
0.00
0.00
0.00
