全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.23
0.91
1.63
2.08
2.05
2.23
2.08
1.75
0.93
0.40
0.00
0.00
0.00
0.00
0.00
0.00
0.00
