全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.16
0.67
0.89
0.68
0.38
0.34
0.60
0.60
0.22
0.00
0.00
0.00
0.00
0.00
0.00
0.00
