全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.28
0.13
0.29
0.17
0.00
0.35
0.82
0.10
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
