全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.29
0.64
1.35
2.33
3.00
2.68
3.03
1.39
1.40
1.08
0.29
0.01
0.00
0.00
0.00
0.00
0.00
0.00
