全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.07
0.86
2.26
2.62
3.29
2.38
3.26
3.12
2.62
2.00
1.03
0.16
0.00
0.00
0.00
0.00
0.00
0.00
