全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.44
1.53
2.33
2.61
2.72
2.45
2.03
0.96
0.60
0.16
0.00
0.00
0.00
0.00
0.00
0.00
0.00
