全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.50
1.29
1.96
2.40
2.74
2.97
2.45
1.94
1.09
0.59
0.05
0.00
0.00
0.00
0.00
0.00
0.00
