全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.26
0.85
1.50
1.94
2.38
2.36
2.01
1.61
0.99
0.31
0.00
0.00
0.00
0.00
0.00
0.00
0.00
