全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.06
0.24
0.60
1.08
0.61
0.60
0.23
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
