全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.31
0.99
1.73
2.40
2.85
3.00
3.00
2.52
2.13
1.28
0.66
0.00
0.00
0.00
0.00
0.00
0.00
0.00
