全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.32
0.69
1.00
1.16
0.85
1.57
1.42
0.19
0.72
0.10
0.00
0.00
0.00
0.00
0.00
0.00
0.00
