全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.31
0.27
0.00
0.10
1.04
1.48
1.79
2.00
1.25
0.81
0.63
0.15
0.00
0.00
0.00
0.00
0.00
0.00
