全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.36
1.04
1.72
2.00
2.30
1.84
1.80
1.39
0.79
0.06
0.00
0.00
0.00
0.00
0.00
0.00
0.00
