全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.06
0.90
1.63
2.23
2.62
3.00
2.72
1.69
0.82
0.69
0.24
0.00
0.00
0.00
0.00
0.00
0.00
0.00
