全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.07
1.65
1.52
1.20
1.37
0.70
0.44
0.19
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
