全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.37
0.68
1.23
1.65
2.01
1.51
1.54
1.16
0.67
0.09
0.00
0.00
0.00
0.00
0.00
0.00
0.00
