全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.39
1.40
1.72
1.82
2.55
3.23
2.78
2.23
1.62
0.92
0.32
0.00
0.00
0.00
0.00
0.00
0.00
