全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.10
0.17
0.55
0.40
0.30
0.60
0.37
0.36
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
