全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.24
1.11
2.01
2.20
2.95
3.02
3.07
2.99
2.54
1.98
0.92
0.41
0.00
0.00
0.00
0.00
0.00
0.00
