全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.05
0.77
1.27
1.42
2.02
3.09
3.29
3.00
2.47
1.48
0.90
0.18
0.00
0.00
0.00
0.00
0.00
0.00
