全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.12
0.52
0.60
0.57
0.94
0.64
0.50
0.49
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
